,CreatedTime,Bp
2536,0911.19:10:36.12886183,110.51493710692
2537,0911.19:10:36.129475392,62.954009433962
2538,0911.19:10:36.130847251,94.04677672956
2539,0911.19:10:36.131358284,75.198506289308
2540,0911.19:10:37.153135908,68.10927672956
2541,0911.19:10:37.153687213,99.080188679245
2542,0911.19:10:37.154472351,56.609669811321
2543,0911.19:10:37.154496617,104.85062893082
2544,0911.19:10:38.182312242,59.67570754717
2545,0911.19:10:38.182330904,92.20715408805
2546,0911.19:10:38.183969964,72.17177672956
2547,0911.19:10:38.186004707,69.612814465409
2548,0911.19:10:39.202102575,100.73702830189
2549,0911.19:10:39.203835391,57.674921383648
2550,0911.19:10:39.203864963,106.30503144654
2551,0911.19:10:39.203881082,60.349842767296
2552,0911.19:10:40.227462467,90.170990566038
2553,0911.19:10:40.228033328,72.045990566038
2554,0911.19:10:40.228952367,63.995676100629
2555,0911.19:10:40.22898464,96.446540880503
2556,0911.19:10:41.254132418,57.126572327044
2557,0911.19:10:41.254150924,104.69536163522
2558,0911.19:10:41.256270702,61.232311320755
2559,0911.19:10:41.256309334,94.964622641509
2560,0911.19:10:42.276000923,72.714229559748
2561,0911.19:10:42.277680479,71.725628930818
2562,0911.19:10:42.277711866,92.763364779874
2563,0911.19:10:42.277728976,57.087264150943
2564,0911.19:10:43.305424988,104.1784591195
2565,0911.19:10:43.306335237,59.239386792453
2566,0911.19:10:43.307032164,93.408018867925
2567,0911.19:10:43.307057613,69.573506289308
2568,0911.19:10:44.337062041,69.624606918239
2569,0911.19:10:44.33785985,92.655267295597
2570,0911.19:10:44.337884964,57.845911949686
2571,0911.19:10:44.338535036,108.51022012579
2572,0911.19:10:45.353540144,61.198899371069
2573,0911.19:10:45.355068981,96.623427672956
2574,0911.19:10:45.355098683,71.26572327044
2575,0911.19:10:45.355120419,68.681210691824
2576,0911.19:10:46.378886087,94.37106918239
2577,0911.19:10:46.380564863,55.503144654088
2578,0911.19:10:46.380603357,100.36753144654
2579,0911.19:10:46.381151188,59.03891509434
2580,0911.19:10:47.399575983,85.721305031447
2581,0911.19:10:47.400110885,73.119103773585
2582,0911.19:10:47.400685525,67.030267295597
2583,0911.19:10:47.401809713,100.11006289308
2584,0911.19:10:48.426168643,57.443003144654
2585,0911.19:10:48.427590907,106.6784591195
2586,0911.19:10:48.427618873,60.746855345912
2587,0911.19:10:48.427641424,91.536949685535
2588,0911.19:10:49.446885329,72.765330188679
2589,0911.19:10:49.447452005,65.29284591195
2590,0911.19:10:49.447935235,96.816037735849
2591,0911.19:10:49.449196753,56.648977987421
2592,0911.19:10:50.481722387,103.14072327044
2593,0911.19:10:50.482933557,60.697720125786
2594,0911.19:10:50.482959509,94.029088050314
2595,0911.19:10:50.48297663,73.962264150943
2596,0911.19:10:51.4955489,69.866352201258
2597,0911.19:10:51.496977841,94.561713836478
2598,0911.19:10:51.498846265,56.360062893082
2599,0911.19:10:51.498888091,101.40330188679
2600,0911.19:10:52.521335983,59.502751572327
2601,0911.19:10:52.522275895,87.114779874214
2602,0911.19:10:52.523016345,73.295990566038
2603,0911.19:10:52.523042047,62.18356918239
2604,0911.19:10:53.548645227,97.036163522013
2605,0911.19:10:53.548663557,55.365566037736
2606,0911.19:10:53.551533391,100.54245283019
2607,0911.19:10:53.552067784,60.047169811321
2608,0911.19:10:54.573476011,89.98427672956
2609,0911.19:10:54.574366661,75.373427672956
2610,0911.19:10:54.575423928,64.463443396226
2611,0911.19:10:54.575894027,97.228773584906
2612,0911.19:10:55.594946877,55.520833333333
2613,0911.19:10:55.595494755,96.717767295597
2614,0911.19:10:55.596601394,60.188679245283
2615,0911.19:10:55.597053639,74.131289308176
2616,0911.19:10:56.61982859,81.244103773585
2617,0911.19:10:56.620733841,54.314072327044
2618,0911.19:10:56.62116923,99.290487421384
2619,0911.19:10:56.621560971,55.518867924528
2620,0911.19:10:57.643031832,89.954795597484
2621,0911.19:10:57.643928849,65.281053459119
2622,0911.19:10:57.645052383,63.596698113208
2623,0911.19:10:57.645436907,90.094339622642
2624,0911.19:10:58.66941321,53.685141509434
2625,0911.19:10:58.669767783,98.12106918239
2626,0911.19:10:58.671455,59.551886792453
2627,0911.19:10:58.672496596,86.128144654088
2628,0911.19:10:59.69603739,76.126179245283
2629,0911.19:10:59.700866886,59.369103773585
2630,0911.19:10:59.701139408,99.319968553459
2631,0911.19:10:59.701415997,56.025943396226
2632,0911.19:11:00.717243389,92.165880503145
2633,0911.19:11:00.718139527,64.866352201258
2634,0911.19:11:00.719314359,65.573899371069
2635,0911.19:11:00.719576395,90.746855345912
2636,0911.19:11:01.741060886,54.229559748428
2637,0911.19:11:01.743092508,96.483883647799
2638,0911.19:11:01.743210358,61.102594339623
2639,0911.19:11:01.744131788,79.636399371069
2640,0911.19:11:02.770265751,83.311713836478
2641,0911.19:11:02.771412388,56.54677672956
2642,0911.19:11:02.771437827,103.10338050314
2643,0911.19:11:02.771453833,58.211477987421
2644,0911.19:11:03.790629341,87.938286163522
2645,0911.19:11:03.791545103,69.559748427673
2646,0911.19:11:03.794838748,59.011399371069
2647,0911.19:11:03.795571781,96.802279874214
2648,0911.19:11:04.816450354,55.943396226415
2649,0911.19:11:04.818284758,97.490172955975
2650,0911.19:11:04.818333377,63.983883647799
2651,0911.19:11:04.825139698,81.163522012579
2652,0911.19:11:05.842597894,84.724842767296
2653,0911.19:11:05.8431096,58.744103773585
2654,0911.19:11:05.844817879,103.62028301887
2655,0911.19:11:05.84579794,58.580974842767
2656,0911.19:11:06.863850271,94.194182389937
2657,0911.19:11:06.864764187,68.11713836478
2658,0911.19:11:06.865833023,68.494496855346
2659,0911.19:11:06.866314283,94.412342767296
2660,0911.19:11:07.888521175,56.611635220126
2661,0911.19:11:07.890396689,101.86320754717
2662,0911.19:11:07.895397762,60.984669811321
2663,0911.19:11:07.895975284,87.621855345912
2664,0911.19:11:08.920780076,76.295204402516
2665,0911.19:11:08.920819501,65.587657232704
2666,0911.19:11:08.924793763,103.80699685535
2667,0911.19:11:08.925477147,58.805031446541
2668,0911.19:11:09.938335258,104.53812893082
2669,0911.19:11:09.938894346,63.007075471698
2670,0911.19:11:09.939805562,83.696933962264
2671,0911.19:11:09.939832276,78.805031446541
2672,0911.19:11:10.963675615,56.935927672956
2673,0911.19:11:10.964280248,102.11281446541
2674,0911.19:11:10.966842968,57.934355345912
2675,0911.19:11:10.967476742,96.804245283019
2676,0911.19:11:11.989079632,67.099056603774
2677,0911.19:11:11.989358714,72.112814465409
2678,0911.19:11:11.990111676,91.747248427673
2679,0911.19:11:11.991106019,55.852987421384
2680,0911.19:11:12.743822721,99.917452830189
2681,0911.19:11:12.745203713,67.678852201258
2682,0911.19:11:12.745233686,114.70125786164
2683,0911.19:11:12.745250321,63.292059748428
2684,0911.19:11:13.011131275,99.978380503145
2685,0911.19:11:13.011434288,58.74606918239
2686,0911.19:11:13.01320259,83.069968553459
2687,0911.19:11:13.013523624,73.533805031447
2688,0911.19:11:14.035437849,57.790880503145
2689,0911.19:11:14.044350132,97.576650943396
2690,0911.19:11:14.04465492,55.790094339623
2691,0911.19:11:14.04497309,97.82822327044
2692,0911.19:11:15.061677825,63.402122641509
2693,0911.19:11:15.061959439,81.749213836478
2694,0911.19:11:15.063741282,82.867531446541
2695,0911.19:11:15.064011474,57.264150943396
2696,0911.19:11:16.08559511,102.12657232704
2697,0911.19:11:16.085871817,57.433176100629
2698,0911.19:11:16.086462088,91.755110062893
2699,0911.19:11:16.087511772,65.874606918239
2700,0911.19:11:17.110729288,65.839229559748
2701,0911.19:11:17.111254899,90.748820754717
2702,0911.19:11:17.112819564,54.907625786164
2703,0911.19:11:17.113310287,100.01965408805
2704,0911.19:11:18.134293009,60.01965408805
2705,0911.19:11:18.135145081,88.518081761006
2706,0911.19:11:18.13659108,76.957547169811
2707,0911.19:11:18.137161464,61.935927672956
2708,0911.19:11:19.160902429,100.53262578616
2709,0911.19:11:19.161608639,57.071540880503
2710,0911.19:11:19.163231243,97.055817610063
2711,0911.19:11:19.164630731,63.058176100629
2712,0911.19:11:20.187078558,73.486635220126
2713,0911.19:11:20.188164023,85.803852201258
2714,0911.19:11:20.189224237,57.902908805031
2715,0911.19:11:20.190243987,105.92963836478
2716,0911.19:11:21.210097307,60.104166666667
2717,0911.19:11:21.211239382,98.351022012579
2718,0911.19:11:21.211267172,69.756289308176
2719,0911.19:11:21.211283221,72.932389937107
2720,0911.19:11:22.232247515,91.452437106918
2721,0911.19:11:22.232766785,57.034198113208
2722,0911.19:11:22.234275812,103.8286163522
2723,0911.19:11:22.234865585,59.180424528302
2724,0911.19:11:23.25916065,91.627358490566
2725,0911.19:11:23.260014102,70.63286163522
2726,0911.19:11:23.260040393,70.845125786164
2727,0911.19:11:23.262428633,94.019261006289
2728,0911.19:11:24.282277545,58.828616352201
2729,0911.19:11:24.283646579,111.29716981132
2730,0911.19:11:24.283673881,62.305424528302
2731,0911.19:11:24.283693114,99.71501572327
2732,0911.19:11:25.306174368,71.629323899371
2733,0911.19:11:25.306712826,70.827437106918
2734,0911.19:11:25.307536119,97.272012578616
2735,0911.19:11:25.307560975,58.125
2736,0911.19:11:26.338630079,105.03144654088
2737,0911.19:11:26.338671961,62.148191823899
2738,0911.19:11:26.341466791,94.624606918239
2739,0911.19:11:26.341737959,76.931996855346
2740,0911.19:11:27.354899627,71.460298742138
2741,0911.19:11:27.355877842,102.78105345912
2742,0911.19:11:27.356153396,59.249213836478
2743,0911.19:11:27.36131479,107.91666666667
2744,0911.19:11:28.38032618,62.995283018868
2745,0911.19:11:28.380373794,90.63679245283
2746,0911.19:11:28.381675702,76.977201257862
2747,0911.19:11:28.382245883,64.797562893082
2748,0911.19:11:29.407657103,101.87893081761
2749,0911.19:11:29.408659593,57.448899371069
2750,0911.19:11:29.408689873,103.44143081761
2751,0911.19:11:29.409924177,61.065251572327
2752,0911.19:11:30.428549217,87.146226415094
2753,0911.19:11:30.429520463,74.583333333333
2754,0911.19:11:30.430577947,65.819575471698
2755,0911.19:11:30.43160336,101.55267295597
2756,0911.19:11:31.453864961,57.891116352201
2757,0911.19:11:31.454809892,107.20322327044
2758,0911.19:11:31.456232276,60.835298742138
2759,0911.19:11:31.456861181,95.61320754717
2760,0911.19:11:32.487726405,69.783805031447
2761,0911.19:11:32.487946564,73.767688679245
2762,0911.19:11:32.488477011,88.883647798742
2763,0911.19:11:32.489459266,57.586477987421
2764,0911.19:11:33.502246187,102.24056603774
2765,0911.19:11:33.502520126,59.145047169811
2766,0911.19:11:33.503142354,106.86910377358
2767,0911.19:11:33.503422954,66.780660377358
2768,0911.19:11:34.527066156,94.842767295597
2769,0911.19:11:34.52793035,78.917059748428
2770,0911.19:11:34.529303721,73.470911949686
2771,0911.19:11:34.529872347,97.82429245283
2772,0911.19:11:35.553456831,59.168632075472
2773,0911.19:11:35.554504003,107.80267295597
2774,0911.19:11:35.55570582,59.213836477987
2775,0911.19:11:35.556734275,98.685141509434
2776,0911.19:11:36.57892945,64.803459119497
2777,0911.19:11:36.580215646,84.736635220126
2778,0911.19:11:36.580242028,81.676493710692
2779,0911.19:11:36.580258177,65.100235849057
2780,0911.19:11:37.60057838,103.69300314465
2781,0911.19:11:37.601140127,56.680424528302
2782,0911.19:11:37.604863306,106.32272012579
2783,0911.19:11:37.605379656,58.370676100629
2784,0911.19:11:38.628495201,92.350628930818
2785,0911.19:11:38.629497945,69.626572327044
2786,0911.19:11:38.630611438,67.867531446541
2787,0911.19:11:38.631153001,93.036556603774
2788,0911.19:11:39.649959379,55.047169811321
2789,0911.19:11:39.651349069,104.26297169811
2790,0911.19:11:39.65137909,56.955581761006
2791,0911.19:11:39.651987596,93.351022012579
2792,0911.19:11:40.674142293,65.758647798742
2793,0911.19:11:40.679922579,71.572327044025
2794,0911.19:11:40.681742711,83.73034591195
2795,0911.19:11:40.682411289,54.276729559748
2796,0911.19:11:41.700209969,105.47759433962
2797,0911.19:11:41.700247352,57.16784591195
2798,0911.19:11:41.701992552,96.678459119497
2799,0911.19:11:41.702482732,65.428459119497
2800,0911.19:11:42.723354433,73.993710691824
2801,0911.19:11:42.724654333,86.411163522013
2802,0911.19:11:42.724681689,55.817610062893
2803,0911.19:11:42.72469799,103.3588836478
2804,0911.19:11:43.749105898,57.053852201258
2805,0911.19:11:43.750530935,97.181603773585
2806,0911.19:11:43.75055698,64.516509433962
2807,0911.19:11:43.750573255,75.746855345912
2808,0911.19:11:44.772825715,84.39072327044
2809,0911.19:11:44.775620541,58.191823899371
2810,0911.19:11:44.775656382,105.67610062893
2811,0911.19:11:44.783047651,58.488600628931
2812,0911.19:11:45.796348432,104.15290880503
2813,0911.19:11:45.797242808,66.23820754717
2814,0911.19:11:45.798294314,82.189465408805
2815,0911.19:11:45.798773593,84.286556603774
2816,0911.19:11:46.820974911,57.250393081761
2817,0911.19:11:46.822175212,104.69536163522
2818,0911.19:11:46.822201077,57.655267295597
2819,0911.19:11:46.822874773,92.755503144654
2820,0911.19:11:47.851760397,67.955974842767
2821,0911.19:11:47.851778914,64.475235849057
2822,0911.19:11:47.851794712,93.075864779874
2823,0911.19:11:47.853855771,55.585691823899
2824,0911.19:11:48.873966592,103.63600628931
2825,0911.19:11:48.875130278,59.97641509434
2826,0911.19:11:48.875156825,87.158018867925
2827,0911.19:11:48.875180973,74.544025157233
2828,0911.19:11:49.895393421,57.049921383648
2829,0911.19:11:49.897195185,98.195754716981
2830,0911.19:11:49.897228939,54.618710691824
2831,0911.19:11:49.897245797,89.264937106918
2832,0911.19:11:50.920525167,64.547955974843
2833,0911.19:11:50.921078249,61.153694968553
2834,0911.19:11:50.922599658,91.348270440252
2835,0911.19:11:50.923211736,53.73820754717
2836,0911.19:11:51.943716141,97.521619496855
2837,0911.19:11:51.944662943,59.280660377358
2838,0911.19:11:51.945771315,84.69143081761
2839,0911.19:11:51.946340556,74.724842767296
2840,0911.19:11:52.969809485,58.392295597484
2841,0911.19:11:52.970391526,96.153694968553
2842,0911.19:11:52.971695179,54.571540880503
2843,0911.19:11:52.972209333,91.709905660377
2844,0911.19:11:53.994405301,61.434748427673
2845,0911.19:11:53.994932903,71.409198113208
2846,0911.19:11:53.996537166,81.340408805031
2847,0911.19:11:53.997056797,53.820754716981
2848,0911.19:11:54.745398466,72.551100628931
2849,0911.19:11:54.746711106,130.71737421384
2850,0911.19:11:54.74674319,70.01965408805
2851,0911.19:11:54.748882392,132.94811320755
2852,0911.19:11:55.018372862,98.085691823899
2853,0911.19:11:55.019048433,56.992924528302
2854,0911.19:11:55.020371133,93.020833333333
2855,0911.19:11:55.021456389,67.405660377358
2856,0911.19:11:56.042265513,71.700078616352
2857,0911.19:11:56.042819446,86.935927672956
2858,0911.19:11:56.044317468,55.573899371069
2859,0911.19:11:56.044856824,98.850235849057
2860,0911.19:11:57.069642664,57.305424528302
2861,0911.19:11:57.070607128,90.680031446541
2862,0911.19:11:57.071100749,66.637185534591
2863,0911.19:11:57.072709046,70.823506289308
2864,0911.19:11:58.095836335,86.973270440252
2865,0911.19:11:58.097401605,57.851808176101
2866,0911.19:11:58.097432103,102.99528301887
2867,0911.19:11:58.097449683,59.34748427673
2868,0911.19:11:59.122293697,102.12067610063
2869,0911.19:11:59.122852232,66.930031446541
2870,0911.19:11:59.12368602,83.979952830189
2871,0911.19:11:59.123710999,81.293238993711
2872,0911.19:12:00.141813927,59.127358490566
2873,0911.19:12:00.143338901,102.21698113208
2874,0911.19:12:00.143368208,57.680817610063
2875,0911.19:12:00.143384897,97.643474842767
2876,0911.19:12:01.169914727,64.154874213836
2877,0911.19:12:01.171065774,83.636006289308
2878,0911.19:12:01.172105936,81.780660377358
2879,0911.19:12:01.172148404,64.35141509434
2880,0911.19:12:02.19063832,104.2590408805
2881,0911.19:12:02.191144104,58.704795597484
2882,0911.19:12:02.192740932,104.20597484277
2883,0911.19:12:02.193273831,61.725628930818
2884,0911.19:12:03.212939145,87.158018867925
2885,0911.19:12:03.21803335,76.173349056604
2886,0911.19:12:03.221143254,60.656446540881
2887,0911.19:12:03.221661495,101.64504716981
2888,0911.19:12:04.237652962,56.668632075472
2889,0911.19:12:04.239670945,97.686713836478
2890,0911.19:12:04.241052026,62.297562893082
2891,0911.19:12:04.241084355,85.359669811321
2892,0911.19:12:05.270999435,80.051100628931
2893,0911.19:12:05.271884935,67.431210691824
2894,0911.19:12:05.2719174,105.09433962264
2895,0911.19:12:05.272968921,60.290880503145
2896,0911.19:12:06.288231286,109.87617924528
2897,0911.19:12:06.289180295,62.570754716981
2898,0911.19:12:06.289209744,102.67492138365
2899,0911.19:12:06.290458178,69.821147798742
2900,0911.19:12:07.312830686,85.536556603774
2901,0911.19:12:07.313786468,84.127358490566
2902,0911.19:12:07.31381607,68.319575471698
2903,0911.19:12:07.315082766,106.14976415094
2904,0911.19:12:08.338063615,60.980738993711
2905,0911.19:12:08.339401957,118.04245283019
2906,0911.19:12:08.342665577,63.799135220126
2907,0911.19:12:08.34349673,110.00982704403
2908,0911.19:12:09.364371004,68.901336477987
2909,0911.19:12:09.364926037,93.616352201258
2910,0911.19:12:09.366327028,81.845518867925
2911,0911.19:12:09.36680876,69.152908805031
2912,0911.19:12:10.38626443,101.87106918239
2913,0911.19:12:10.38651576,56.615566037736
2914,0911.19:12:10.387031057,107.74371069182
2915,0911.19:12:10.392328691,58.284198113208
2916,0911.19:12:11.41091405,103.8679245283
2917,0911.19:12:11.410932399,64.779874213836
2918,0911.19:12:11.411658279,91.456367924528
2919,0911.19:12:11.412703404,75.782232704403
2920,0911.19:12:12.434973936,68.72248427673
2921,0911.19:12:12.435496959,93.356918238994
2922,0911.19:12:12.436293957,54.310141509434
2923,0911.19:12:12.43631868,102.33490566038
2924,0911.19:12:13.459277719,54.168632075472
2925,0911.19:12:13.460631407,95.59748427673
2926,0911.19:12:13.460668262,59.03891509434
2927,0911.19:12:13.460684782,79.68356918239
2928,0911.19:12:14.48479144,71.54284591195
2929,0911.19:12:14.485877333,60.737028301887
2930,0911.19:12:14.48698711,90.33215408805
2931,0911.19:12:14.488038999,53.956367924528
2932,0911.19:12:15.507689577,105.57979559748
2933,0911.19:12:15.508418124,56.715801886792
2934,0911.19:12:15.509842893,101.68632075472
2935,0911.19:12:15.510499729,60.817610062893
2936,0911.19:12:16.532306895,91.466194968553
2937,0911.19:12:16.533231003,69.396619496855
2938,0911.19:12:16.534282264,73.252751572327
2939,0911.19:12:16.535348213,87.977594339623
2940,0911.19:12:17.558834572,56.196933962264
2941,0911.19:12:17.559335142,102.33490566038
2942,0911.19:12:17.560947225,55.558176100629
2943,0911.19:12:17.561441463,101.14386792453
2944,0911.19:12:18.58111792,61.26179245283
2945,0911.19:12:18.582079751,95.786163522013
2946,0911.19:12:18.587255316,75.092374213836
2947,0911.19:12:18.588080996,76.963443396226
2948,0911.19:12:19.606350769,92.749606918239
2949,0911.19:12:19.607166796,58.372641509434
2950,0911.19:12:19.608153796,107.62382075472
2951,0911.19:12:19.609214186,58.571147798742
2952,0911.19:12:20.633265488,100.37342767296
2953,0911.19:12:20.634095705,64.870283018868
2954,0911.19:12:20.635496438,80.947327044025
2955,0911.19:12:20.636094917,82.158018867925
2956,0911.19:12:21.654628456,60.799921383648
2957,0911.19:12:21.655271768,102.96580188679
2958,0911.19:12:21.656770908,57.558962264151
2959,0911.19:12:21.657289695,107.24449685535
2960,0911.19:12:22.679413512,61.379716981132
2961,0911.19:12:22.679978366,96.171383647799
2962,0911.19:12:22.680471181,68.624213836478
2963,0911.19:12:22.681473386,73.066037735849
2964,0911.19:12:23.708183483,88.875786163522
2965,0911.19:12:23.708202533,56.069182389937
2966,0911.19:12:23.708217885,103.44339622642
2967,0911.19:12:23.708236592,57.718160377358
2968,0911.19:12:24.729180172,95.717374213836
2969,0911.19:12:24.730013276,67.311320754717
2970,0911.19:12:24.731497821,75.076650943396
2971,0911.19:12:24.732056026,88.178066037736
2972,0911.19:12:25.753835601,55.744889937107
2973,0911.19:12:25.754687626,101.46422955975
2974,0911.19:12:25.756201637,56.821933962264
2975,0911.19:12:25.75717944,95.017688679245
2976,0911.19:12:26.782515978,66.823899371069
2977,0911.19:12:26.782542625,74.255110062893
2978,0911.19:12:26.784294638,87.136399371069
2979,0911.19:12:26.784912953,56.365959119497
2980,0911.19:12:27.802132971,102.79481132075
2981,0911.19:12:27.805346461,57.106918238994
2982,0911.19:12:27.805906936,96.990959119497
2983,0911.19:12:27.807461333,64.514544025157
2984,0911.19:12:28.836148796,79.37106918239
2985,0911.19:12:28.836722492,82.761399371069
2986,0911.19:12:28.837517363,57.957940251572
2987,0911.19:12:28.837542533,101.06132075472
2988,0911.19:12:29.852145127,56.721698113208
2989,0911.19:12:29.853288786,101.42492138365
2990,0911.19:12:29.854396604,62.84001572327
2991,0911.19:12:29.85503904,91.568396226415
2992,0911.19:12:30.877339638,78.223270440252
2993,0911.19:12:30.877898578,70.30070754717
2994,0911.19:12:30.87958807,96.937893081761
2995,0911.19:12:30.880455436,57.678852201258
2996,0911.19:12:31.900313355,105.25746855346
2997,0911.19:12:31.903490343,59.65998427673
2998,0911.19:12:31.904453775,95.662342767296
2999,0911.19:12:31.904494234,67.580581761006
3000,0911.19:12:32.929250941,74.023191823899
3001,0911.19:12:32.929286598,87.057783018868
3002,0911.19:12:32.929305728,57.902908805031
3003,0911.19:12:32.929322303,104.73073899371
3004,0911.19:12:33.948772409,58.693003144654
3005,0911.19:12:33.950391924,101.59198113208
3006,0911.19:12:33.95042058,65.552279874214
3007,0911.19:12:33.950437066,82.370283018868
3008,0911.19:12:34.973042807,80.070754716981
3009,0911.19:12:34.974073386,59.67177672956
3010,0911.19:12:34.975237272,99.280660377358
3011,0911.19:12:34.975843571,55.279088050314
3012,0911.19:12:35.999967157,98.278301886792
3013,0911.19:12:36.001008005,60.106132075472
3014,0911.19:12:36.001523255,87.028301886792
3015,0911.19:12:36.002046668,73.470911949686
3016,0911.19:12:37.029099716,68.209512578616
3017,0911.19:12:37.030099905,94.850628930818
3018,0911.19:12:37.031003841,56.312893081761
3019,0911.19:12:37.031031786,101.11635220126
3020,0911.19:12:38.050198699,57.132468553459
3021,0911.19:12:38.051058205,91.275550314465
3022,0911.19:12:38.051905301,64.233490566038
3023,0911.19:12:38.051935574,73.138757861635
3024,0911.19:12:39.079941638,81.715801886792
3025,0911.19:12:39.079960558,56.255896226415
3026,0911.19:12:39.079976612,98.863993710692
3027,0911.19:12:39.079991903,56.497641509434
3028,0911.19:12:40.101388418,99.019261006289
3029,0911.19:12:40.102373647,62.545204402516
3030,0911.19:12:40.103225832,84.013364779874
3031,0911.19:12:40.103253272,73.858097484277
3032,0911.19:12:41.123528027,59.373034591195
3033,0911.19:12:41.124031869,93.012971698113
3034,0911.19:12:41.124741417,53.651729559748
3035,0911.19:12:41.125607748,93.728380503145
3036,0911.19:12:42.145646004,58.016902515723
3037,0911.19:12:42.146402568,81.175314465409
3038,0911.19:12:42.14710674,71.324685534591
3039,0911.19:12:42.147131044,65.402908805031
3040,0911.19:12:43.17293654,94.536163522013
3041,0911.19:12:43.173967692,56.645047169811
3042,0911.19:12:43.173993615,102.97366352201
3043,0911.19:12:43.174009681,58.948506289308
3044,0911.19:12:44.201546044,92.765330188679
3045,0911.19:12:44.201569682,66.348270440252
3046,0911.19:12:44.201586102,72.059748427673
3047,0911.19:12:44.203591574,86.975235849057
3048,0911.19:12:45.218256583,55.794025157233
3049,0911.19:12:45.219162443,101.66666666667
3050,0911.19:12:45.22024152,58.280267295597
3051,0911.19:12:45.220800966,94.614779874214
3052,0911.19:12:46.243969458,67.873427672956
3053,0911.19:12:46.244580734,81.420990566038
3054,0911.19:12:46.247090405,86.55856918239
3055,0911.19:12:46.247779173,62.309355345912
3056,0911.19:12:47.269592667,103.22523584906
3057,0911.19:12:47.270630397,58.191823899371
3058,0911.19:12:47.275824075,101.27161949686
3059,0911.19:12:47.279341399,61.908411949686
3060,0911.19:12:48.293056252,85.766509433962
3061,0911.19:12:48.293620754,76.397405660377
3062,0911.19:12:48.295170277,60.442216981132
3063,0911.19:12:48.295674676,100.28891509434
3064,0911.19:12:49.317929254,55.91784591195
3065,0911.19:12:49.318516862,97.586477987421
3066,0911.19:12:49.320166672,62.275943396226
3067,0911.19:12:49.320760445,79.705188679245
3068,0911.19:12:50.344893931,82.578616352201
3069,0911.19:12:50.34543189,58.724449685535
3070,0911.19:12:50.348093975,104.65998427673
3071,0911.19:12:50.348628204,57.684748427673
3072,0911.19:12:51.367051418,95.634827044025
3073,0911.19:12:51.367876808,64.577437106918
3074,0911.19:12:51.369189266,69.516509433962
3075,0911.19:12:51.370189499,87.446933962264
3076,0911.19:12:52.393693173,54.624606918239
3077,0911.19:12:52.394737826,100.21029874214
3078,0911.19:12:52.39476362,57.317216981132
3079,0911.19:12:52.394780124,87.085298742138
3080,0911.19:12:53.418147582,70.096305031447
3081,0911.19:12:53.418645368,64.773977987421
3082,0911.19:12:53.420261035,93.45715408805
3083,0911.19:12:53.420762596,56.106525157233
3084,0911.19:12:54.441992405,103.49056603774
3085,0911.19:12:54.442501719,60.106132075472
3086,0911.19:12:54.444061588,88.622248427673
3087,0911.19:12:54.444698343,71.521226415094
3088,0911.19:12:55.464978677,60.253537735849
3089,0911.19:12:55.465774158,95.387185534591
3090,0911.19:12:55.467280463,54.143081761006
3091,0911.19:12:55.468039337,94.205974842767
3092,0911.19:12:56.491570655,60.501179245283
3093,0911.19:12:56.492087224,76.916273584906
3094,0911.19:12:56.493727956,80.30463836478
3095,0911.19:12:56.494263499,56.501572327044
3096,0911.19:12:57.513880593,100.91391509434
3097,0911.19:12:57.514500847,55.966981132075
3098,0911.19:12:57.516032085,91.350235849057
3099,0911.19:12:57.51775632,62.494103773585
3100,0911.19:12:58.538867272,67.040094339623
3101,0911.19:12:58.54087936,83.75786163522
3102,0911.19:12:58.540914718,52.5
3103,0911.19:12:58.541478963,95.966981132075
3104,0911.19:12:59.570047016,55.762578616352
3105,0911.19:12:59.571205542,83.685141509434
3106,0911.19:12:59.571230748,68.661556603774
3107,0911.19:12:59.571246546,62.014544025157
3108,0911.19:13:00.586204693,93.258647798742
3109,0911.19:13:00.587186075,54.37106918239
3110,0911.19:13:00.588423709,98.72641509434
3111,0911.19:13:00.588782888,60.267295597484
3112,0911.19:13:01.617679491,79.561713836478
3113,0911.19:13:01.618685943,75.404874213836
3114,0911.19:13:01.618717539,55.013757861635
3115,0911.19:13:01.619255585,97.087264150943
3116,0911.19:13:02.637318966,54.601022012579
3117,0911.19:13:02.637789475,90.481525157233
3118,0911.19:13:02.639375706,64.011399371069
3119,0911.19:13:02.639823648,74.308176100629
3120,0911.19:13:03.66047966,85.841194968553
3121,0911.19:13:03.661748599,56.601808176101
3122,0911.19:13:03.662569279,102.71816037736
3123,0911.19:13:03.663765417,57.704402515723
3124,0911.19:13:04.690571209,91.352201257862
3125,0911.19:13:04.691349499,65.833333333333
3126,0911.19:13:04.691375434,67.030267295597
3127,0911.19:13:04.692715427,88.691037735849
3128,0911.19:13:05.710306051,54.579402515723
3129,0911.19:13:05.711320419,99.433962264151
3130,0911.19:13:05.711798532,59.365172955975
3131,0911.19:13:05.713590168,93.193789308176
3132,0911.19:13:06.734023997,71.057389937107
3133,0911.19:13:06.73456083,71.664701257862
3134,0911.19:13:06.736044782,93.565251572327
3135,0911.19:13:06.736484154,57.334905660377
3136,0911.19:13:07.759105223,103.5927672956
3137,0911.19:13:07.760017334,59.608883647799
3138,0911.19:13:07.761089647,91.751179245283
3139,0911.19:13:07.761524713,71.599842767296
3140,0911.19:13:08.785186432,66.85534591195
3141,0911.19:13:08.785204582,96.977201257862
3142,0911.19:13:08.78696215,56.84748427673
3143,0911.19:13:08.787415667,103.47091194969
