,CreatedTime,Bp
375,0911.21:01:33.516762128,81.987028301887
376,0911.21:01:34.538562717,57.279874213836
377,0911.21:01:34.539265396,97.16391509434
378,0911.21:01:34.542848494,53.612421383648
379,0911.21:01:34.543521931,102.87342767296
380,0911.21:01:35.565784336,56.336477987421
381,0911.21:01:35.565803054,100.39308176101
382,0911.21:01:35.565818531,62.904874213836
383,0911.21:01:35.565833737,87.393867924528
384,0911.21:01:36.586442429,74.205974842767
385,0911.21:01:36.587735569,66.725628930818
386,0911.21:01:36.589797919,92.928459119497
387,0911.21:01:36.590532361,54.044811320755
388,0911.21:01:37.613506451,102.32311320755
389,0911.21:01:37.614124507,53.903301886792
390,0911.21:01:37.615615248,97.156053459119
391,0911.21:01:37.616159466,59.005503144654
392,0911.21:01:38.639890732,89.211871069182
393,0911.21:01:38.640654641,71.228380503145
394,0911.21:01:38.643172285,72.293632075472
395,0911.21:01:38.643947801,89.060534591195
396,0911.21:01:39.661027227,57.16391509434
397,0911.21:01:39.661617286,101.35613207547
398,0911.21:01:39.663003744,53.871855345912
399,0911.21:01:39.663497174,100.21226415094
400,0911.21:01:40.685085903,56.305031446541
401,0911.21:01:40.685686702,90.974842767296
402,0911.21:01:40.68827896,64.097877358491
403,0911.21:01:40.689185789,75.025550314465
404,0911.21:01:41.711523768,79.720911949686
405,0911.21:01:41.712636989,60.298742138365
406,0911.21:01:41.713643191,96.876965408805
407,0911.21:01:41.718812805,54.172562893082
408,0911.21:01:42.734302026,103.69496855346
409,0911.21:01:42.734851144,54.903694968553
410,0911.21:01:42.73674585,98.512185534591
411,0911.21:01:42.736941415,57.51572327044
412,0911.21:01:43.761370843,87.517688679245
413,0911.21:01:43.762325967,66.511399371069
414,0911.21:01:43.762829728,71.456367924528
415,0911.21:01:43.763364415,82.80856918239
416,0911.21:01:44.786629331,57.653301886792
417,0911.21:01:44.786661428,97.305424528302
418,0911.21:01:44.789520881,52.631682389937
419,0911.21:01:44.790041621,100.91194968553
420,0911.21:01:45.808015704,54.744496855346
421,0911.21:01:45.812611879,97.505896226415
422,0911.21:01:45.814405779,60.119889937107
423,0911.21:01:45.815182014,90.233883647799
424,0911.21:01:46.832011994,71.609669811321
425,0911.21:01:46.832655143,74.819182389937
426,0911.21:01:46.834153448,87.230738993711
427,0911.21:01:46.834657312,58.818789308176
428,0911.21:01:47.859793257,101.80424528302
429,0911.21:01:47.860613216,54.868317610063
430,0911.21:01:47.862039223,103.18789308176
431,0911.21:01:47.862605616,56.094732704403
432,0911.21:01:48.882824188,94.021226415094
433,0911.21:01:48.883389732,63.490566037736
434,0911.21:01:48.88615688,77.578616352201
435,0911.21:01:48.887192982,82.065644654088
436,0911.21:01:49.906602429,60.481525157233
437,0911.21:01:49.907562015,102.41745283019
438,0911.21:01:49.908637669,55.133647798742
439,0911.21:01:49.90965542,104.46540880503
440,0911.21:01:50.932806675,56.255896226415
441,0911.21:01:50.933307065,95.493317610063
442,0911.21:01:50.934842236,62.900943396226
443,0911.21:01:50.935323912,78.081761006289
444,0911.21:01:51.959385862,79.013364779874
445,0911.21:01:51.962901431,58.512185534591
446,0911.21:01:51.964046076,96.975235849057
447,0911.21:01:51.964079276,53.193789308176
448,0911.21:01:52.97983199,102.72012578616
449,0911.21:01:52.980530282,55.681996855346
450,0911.21:01:52.982006726,98.547562893082
451,0911.21:01:52.983104708,63.022798742138
452,0911.21:01:53.73682694,94.148977987421
453,0911.21:01:53.737337628,58.087657232704
454,0911.21:01:53.738924704,99.99213836478
455,0911.21:01:53.739413638,64.257075471698
456,0911.21:01:54.005996095,84.113600628931
457,0911.21:01:54.006466274,75.750786163522
458,0911.21:01:54.00810861,63.822720125786
459,0911.21:01:54.008581829,94.253144654088
460,0911.21:01:55.03070984,53.891509433962
461,0911.21:01:55.031638979,102.60809748428
462,0911.21:01:55.03169114,54.107704402516
463,0911.21:01:55.033803844,97.323113207547
464,0911.21:01:56.053858405,59.345518867925
465,0911.21:01:56.054455291,85.257468553459
466,0911.21:01:56.05584717,72.944182389937
467,0911.21:01:56.056349749,69.461477987421
468,0911.21:01:57.081461072,92.099056603774
469,0911.21:01:57.081480226,56.450471698113
470,0911.21:01:57.083332184,103.08962264151
471,0911.21:01:57.083894944,54.337657232704
472,0911.21:01:58.103998854,99.923349056604
473,0911.21:01:58.105381771,56.588050314465
474,0911.21:01:58.10731054,89.650157232704
475,0911.21:01:58.107965414,65.680031446541
476,0911.21:01:59.127948777,71.827830188679
477,0911.21:01:59.12851574,83.834512578616
478,0911.21:01:59.130030485,56.179245283019
479,0911.21:01:59.130512822,99.164701257862
480,0911.21:02:00.155679165,52.755503144654
481,0911.21:02:00.157546684,100.46187106918
482,0911.21:02:00.158476024,56.045597484277
483,0911.21:02:00.158504177,94.540094339623
484,0911.21:02:01.175817633,64.585298742138
485,0911.21:02:01.177521063,83.012971698113
486,0911.21:02:01.178387627,80.279088050314
487,0911.21:02:01.178413704,65.469732704403
488,0911.21:02:02.207731808,97.612028301887
489,0911.21:02:02.208623285,55.737028301887
490,0911.21:02:02.208653896,105.05896226415
491,0911.21:02:02.209663903,55.448113207547
492,0911.21:02:03.226735429,100.22798742138
493,0911.21:02:03.227975164,59.565644654088
494,0911.21:02:03.228008183,88.966194968553
495,0911.21:02:03.231150209,72.002751572327
496,0911.21:02:04.249972002,72.912735849057
497,0911.21:02:04.250624514,92.48427672956
498,0911.21:02:04.251967267,57.83215408805
499,0911.21:02:04.252509895,104.94103773585
500,0911.21:02:05.276814858,54.860455974843
501,0911.21:02:05.277505085,101.35220125786
502,0911.21:02:05.279919827,57.079402515723
503,0911.21:02:05.280460281,89.490959119497
504,0911.21:02:06.297892618,66.745283018868
505,0911.21:02:06.298818104,73.630110062893
506,0911.21:02:06.299878421,83.584905660377
507,0911.21:02:06.300946428,59.823113207547
508,0911.21:02:07.323322618,101.65683962264
509,0911.21:02:07.324109515,54.67963836478
510,0911.21:02:07.325447541,104.69143081761
511,0911.21:02:07.326080814,56.122248427673
512,0911.21:02:08.35062036,96.403301886792
513,0911.21:02:08.353000442,61.764937106918
514,0911.21:02:08.354089337,79.773977987421
515,0911.21:02:08.354122719,77.329009433962
516,0911.21:02:09.371995966,61.804245283019
517,0911.21:02:09.372948744,95.070754716981
518,0911.21:02:09.374378948,53.209512578616
519,0911.21:02:09.374409005,101.49960691824
520,0911.21:02:10.397188116,53.645833333333
521,0911.21:02:10.398353783,96.766902515723
522,0911.21:02:10.39838049,58.525943396226
523,0911.21:02:10.398396887,87.368317610063
524,0911.21:02:11.423214457,70.497248427673
525,0911.21:02:11.423232696,71.601808176101
526,0911.21:02:11.423248131,87.329009433962
527,0911.21:02:11.423868869,56.25786163522
528,0911.21:02:12.447831287,101.14583333333
529,0911.21:02:12.449053045,53.73820754717
530,0911.21:02:12.449080641,99.772012578616
531,0911.21:02:12.449097308,55.919811320755
532,0911.21:02:13.470359236,88.858097484277
533,0911.21:02:13.471288489,65.705581761006
534,0911.21:02:13.471314918,71.818003144654
535,0911.21:02:13.472426934,83.801100628931
536,0911.21:02:14.496295116,57.411556603774
537,0911.21:02:14.498799858,101.81014150943
538,0911.21:02:14.498827312,54.095911949686
539,0911.21:02:14.498844174,101.29323899371
540,0911.21:02:15.519990999,56.149764150943
541,0911.21:02:15.521279821,90.935534591195
542,0911.21:02:15.521306145,64.03891509434
543,0911.21:02:15.522677941,72.258254716981
544,0911.21:02:16.544451763,82.329009433962
545,0911.21:02:16.545385967,54.825078616352
546,0911.21:02:16.546115494,97.881289308176
547,0911.21:02:16.546141221,52.077437106918
548,0911.21:02:17.569071834,99.036949685535
549,0911.21:02:17.569328034,56.474056603774
550,0911.21:02:17.570059207,93.907232704403
551,0911.21:02:17.571184469,65.406839622642
552,0911.21:02:18.595833187,79.905660377358
553,0911.21:02:18.596631325,78.630110062893
554,0911.21:02:18.59710723,61.27358490566
555,0911.21:02:18.600883781,94.756289308176
556,0911.21:02:19.618606831,52.910770440252
557,0911.21:02:19.618860579,100.3891509434
558,0911.21:02:19.619128083,53.579009433962
559,0911.21:02:19.619510359,94.471305031447
560,0911.21:02:20.644107794,58.282232704403
561,0911.21:02:20.644729216,81.776729559748
562,0911.21:02:20.646584263,70.672169811321
563,0911.21:02:20.64791579,64.868317610063
564,0911.21:02:21.666207813,90.281053459119
565,0911.21:02:21.668281164,54.278694968553
566,0911.21:02:21.669192701,101.0554245283
567,0911.21:02:21.669219299,53.178066037736
568,0911.21:02:22.690736434,96.959512578616
569,0911.21:02:22.69303239,55.322327044025
570,0911.21:02:22.693849254,86.181210691824
571,0911.21:02:22.693877356,63.76572327044
572,0911.21:02:23.716459488,69.70715408805
573,0911.21:02:23.717456468,79.168632075472
574,0911.21:02:23.71793448,53.76965408805
575,0911.21:02:23.719842892,92.881289308176
576,0911.21:02:24.740663803,50.145440251572
577,0911.21:02:24.741830548,95.805817610063
578,0911.21:02:24.742720113,53.718553459119
579,0911.21:02:24.743887815,94.005503144654
580,0911.21:02:25.768287344,60.013757861635
581,0911.21:02:25.769200247,84.730738993711
582,0911.21:02:25.769233302,69.162735849057
583,0911.21:02:25.770254835,68.321540880503
584,0911.21:02:26.790839851,83.484669811321
585,0911.21:02:26.791310536,54.599056603774
586,0911.21:02:26.79308941,96.228380503145
587,0911.21:02:26.793558391,51.656839622642
588,0911.21:02:27.814489362,96.069182389937
589,0911.21:02:27.81515886,54.665880503145
590,0911.21:02:27.816631448,90.780267295597
591,0911.21:02:27.817110597,64.292452830189
592,0911.21:02:28.83868908,79.408411949686
593,0911.21:02:28.84183471,79.329795597484
594,0911.21:02:28.843066293,61.969339622642
595,0911.21:02:28.843629532,94.597091194969
596,0911.21:02:29.864751456,53.46501572327
597,0911.21:02:29.865212056,100.12971698113
598,0911.21:02:29.866842104,54.652122641509
599,0911.21:02:29.867293282,95.037342767296
600,0911.21:02:30.887255954,59.927279874214
601,0911.21:02:30.888204876,82.264150943396
602,0911.21:02:30.889698279,72.649371069182
603,0911.21:02:30.890226215,66.816037735849
604,0911.21:02:31.910969348,90.900157232704
605,0911.21:02:31.911985616,56.977201257862
606,0911.21:02:31.913103383,103.64190251572
607,0911.21:02:31.914089502,55.062893081761
608,0911.21:02:32.939146639,102.42924528302
609,0911.21:02:32.940071511,57.061713836478
610,0911.21:02:32.940103466,93.235062893082
611,0911.21:02:32.94257164,63.286163522013
612,0911.21:02:33.961600812,78.459119496855
613,0911.21:02:33.962403084,77.444968553459
614,0911.21:02:33.963001318,61.766902515723
615,0911.21:02:33.963441803,93.254716981132
616,0911.21:02:34.99814924,53.284198113208
617,0911.21:02:34.99908234,100.38325471698
618,0911.21:02:34.999786427,54.624606918239
619,0911.21:02:34.999811628,101.27358490566
620,0911.21:02:35.74239074,94.583333333333
621,0911.21:02:35.743161939,60.208333333333
622,0911.21:02:35.743187272,59.946933962264
623,0911.21:02:35.743769171,89.791666666667
624,0911.21:02:36.01559479,58.028694968553
625,0911.21:02:36.015613579,96.045597484277
626,0911.21:02:36.015628963,63.801100628931
627,0911.21:02:36.015643901,83.871855345912
628,0911.21:02:37.037752412,72.722091194969
629,0911.21:02:37.038304081,66.904481132075
630,0911.21:02:37.039096281,87.509827044025
631,0911.21:02:37.03912358,54.160770440252
632,0911.21:02:38.058651037,97.733883647799
633,0911.21:02:38.059716145,52.299528301887
634,0911.21:02:38.059744992,99.587264150943
